DRUG_NAME	nGENE	BLADDER_CPS	BLADDER_CGPS	COLON_CPS	COLON_CGPS	NSCLC_CPS	NSCLC_CGPS	OVARIAN_CPS	OVARIAN_CGPS
iproniazid	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
irbesartan	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
irinotecan	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
irofulven	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
isatuximab	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
isepamicin	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
isocarboxazid	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
isoconazole	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
isoetarine	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
isoflurane	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
isoniazid	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
isoprenaline	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
isopropamide	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
isosorbide dinitrate	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
isosorbide mononitrate	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
isotretinoin	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
isoxicam	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
isradipine	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
istradefylline	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
itraconazole	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ivabradine	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ivacaftor	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ivermectin	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ivosidenib	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ixabepilone	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ixazomib	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ixekizumab	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
kainic acid	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
kanamycin	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ketamine	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ketanserin	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ketobemidone	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ketoconazole	46.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ketoprofen	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ketorolac	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ketotifen	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
khellin	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
kinetin	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
kojic acid	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
labetalol	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
lacidipine	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
lacosamide	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
lactose	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
lamivudine	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
lamotrigine	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
lanadelumab	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
landiolol	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
laninamivir octanoate hydrate	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
lanreotide	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
lansoprazole	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
lapatinib	20.0	0.0	0.0	3.4482758620689653	5.0	0.0	0.0	0.0	0.0
laropiprant	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
larotrectinib	3.0	0.0	0.0	3.4482758620689653	33.33333333333333	0.0	0.0	0.0	0.0
lasmiditan	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
lasofoxifene	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
latamoxef	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
latanoprost	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
latanoprostene bunod	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ledipasvir	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leflunomide	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
lemborexant	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
lenalidomide	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
lenograstim	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
lenvatinib	10.0	0.0	0.0	0.0	0.0	5.88235294117647	10.0	0.0	0.0
lepirudin	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
lercanidipine	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
lesinurad	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
letermovir	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
letrozole	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leucine	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leucovorin	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leuprorelin	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
levallorphan	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
levamfetamine	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
levamisole	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
levamlodipine	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
levdobutamine	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
levetiracetam	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
levisoprenaline	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
levmetamfetamine	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
levobetaxolol	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
levobunolol	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
levobupivacaine	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
levocabastine	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
levocarnitine	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
levocetirizine	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
levodopa	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
levofloxacin	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
levomefolic acid	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
levomenol	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
levomenthol	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
levomepromazine	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
levomethadone	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
levomethadyl acetate	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
levomilnacipran	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
levonorgestrel	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
levorphanol	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
levosalbutamol	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
levosimendan	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
levosulpiride	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
levothyroxine	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
lidocaine	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
lidoflazine	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
lifitegrast	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
limaprost	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
linaclotide	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
linagliptin	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
lincomycin	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
lindane	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
linezolid	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
linoleic acid	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
linolenic acid	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
linopirdine	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
liothyronine	39.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
lipegfilgrastim	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
liraglutide	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
lisdexamfetamine	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
lisinopril	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
lisuride	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
lithium carbonate	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
lithium citrate	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
lixisenatide	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
lobeglitazone	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
lodoxamide	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
lofepramine	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
lofexidine	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
lomefloxacin	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
lomerizine	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
lomitapide	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
lonafarnib	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
lonazolac	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
loncastuximab tesirine	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
loperamide	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
lopinavir	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
loprazolam	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
loracarbef	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
loratadine	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
lorazepam	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
lorcainide	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
lorcaserin	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
lorlatinib	12.0	0.0	0.0	3.4482758620689653	8.333333333333332	0.0	0.0	0.0	0.0
losartan	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
loteprednol etabonate	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
lovastatin	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
loxapine	39.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
loxiglumide	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
loxoprofen	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
lubeluzole	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
lubiprostone	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
lucanthone	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
luliconazole	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
lumacaftor	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
lumasiran	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
lumateperone	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
lumefantrine	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
lumiracoxib	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
lurasidone	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
luseogliflozin	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
luspatercept	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
lusutrombopag	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
lutetium (177Lu) oxodotreotide	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
lutropin alfa	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
lypressin	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
lysergide	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
lysine	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
macimorelin	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
macitentan	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mafenide	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
maftivimab	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
malathion	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
manidipine	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
maprotiline	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
maraviroc	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
margetuximab	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
masoprocol	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
maxacalcitol	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mazindol	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mebanazine	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mebendazole	4.0	0.0	0.0	0.0	0.0	5.88235294117647	25.0	0.0	0.0
mebhydrolin	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mecamylamine	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mecasermin	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mecillinam	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
meclofenamic acid	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
meclozine	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
medazepam	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
medetomidine	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
medroxalol	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
medroxyprogesterone	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
medrysone	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mefenamic acid	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mefloquine	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mefuparib	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
megestrol acetate	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
meglutol	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
melatonin	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
meldonium	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
meloxicam	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
melperone	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
melphalan	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
memantine	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
menadione	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
menadione sodium bisulfite	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
menatetrenone	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mepacrine	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mepenzolate	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mephentermine	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mephenytoin	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mepivacaine	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mepolizumab	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
meprednisone	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
meprobamate	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
meproscillarin	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
meprylcaine	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
meptazinol	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mepyramine	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mequinol	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mequitazine	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mercaptopurine	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
meropenem	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mesalazine	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mesoridazine	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mestanolone	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mesterolone	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mestranol	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
metacycline	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
metamizole	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
metaraminol	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
metergoline	38.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
metformin	55.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
methacholine	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
methadone	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
methamphetamine	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
methanthelinium	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
methapyrilene	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
methaqualone	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
metharbital	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
methazolamide	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
methdilazine	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
methionine	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
methocarbamol	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
methohexital	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
methotrexate	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
methoxamine	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
methoxsalen	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
methoxy polyethylene glycol-epoetin beta	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
methoxyflurane	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
methscopolamine	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
methsuximide	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
methylatropine	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
methylclothiazide	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
methyldopa	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
methyldopate	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
methylergometrine	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
methylnaltrexone	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
methylparaben	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
methylphenidate	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
methylphenobarbital	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
methylprednisolone	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
methylprednisolone acetate	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
methylprednisolone succinate	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
methyltestosterone	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
methylthioninium chloride	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
methyprylon	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
methysergide	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
metiazinic acid	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
meticillin	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
metildigoxin	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
metipranolol	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
metirosine	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
metixene	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
metizoline	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
metochalcone	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
metoclopramide	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
metolazone	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
metopimazine	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
metoprolol	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
metreleptin	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
metronidazole	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
metyrapone	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mexiletine	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mezlocillin	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mianserin	57.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mibefradil	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
micafungin	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
miconazole	70.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
midazolam	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
midodrine	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
midostaurin	207.0	50.0	0.4830917874396135	10.344827586206897	1.4492753623188406	11.76470588235294	0.966183574879227	16.666666666666664	0.4830917874396135
mifamurtide	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mifepristone	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
migalastat	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
miglitol	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
miglustat	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
milnacipran	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
milrinone	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
miltefosine	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mimosine	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
minaprine	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
minocycline	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
minodronic acid	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
minoxidil	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mirabegron	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mirodenafil	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mirtazapine	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
misoprostol	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mitiglinide	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mitoguazone	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mitomycin	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mitotane	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mitoxantrone	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mivacurium	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mizolastine	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
moclobemide	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
modafinil	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
moexipril	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mofezolac	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mogamulizumab	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
molindone	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
molsidomine	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mometasone furoate	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
monobenzone	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
montelukast	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
moperone	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
moracizine	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
morphine	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
